compassSystemfullSystemErrorCrossCorrelation,compassFilterfullSystemErrorCrossCorrelation,fullSystemfullSystemErrorCrossCorrelation,gyroFilterfullSystemErrorCrossCorrelation,gyroSystemfullSystemErrorCrossCorrelation,fullSystemErrorAutoCorrelation
-0.00944422558261847,-0.000274399095880134,391.370270778927,391.370545178028,394.123036368863,-2.61167105662652
-0.00933533738342313,-0.000269191337533162,407.995518121141,407.995787312475,410.731424083375,-2.59583515990401
-0.00920676569200753,-0.000262848546429138,451.998103909535,451.998366758071,454.718440967095,-2.58130125312137
-0.00906062437154885,-0.000255615937930997,487.287697583217,487.287953199149,489.993090602374,-2.56739813956741
-0.00889645031462091,-0.000247371215664316,527.049182547439,527.04942991866,529.73977662248,-2.55364934146127
-0.00874403824127512,-0.000239418429763256,554.009169992876,554.009409411309,556.684587201145,-2.53955365438375
-0.00859059135109419,-0.000231254572489498,602.903190527698,602.903421782271,605.561724926448,-2.5237756600962
-0.00841919482003764,-0.000222187652460499,636.572766669378,636.572988857028,639.213194400422,-2.50678845318493
-0.00822481111598401,-0.000212194360626329,650.783007426926,650.783219621292,653.403712336121,-2.48818257407601
-0.00800913665755486,-0.00020118109491055,620.582791219691,620.582992400798,623.183390676948,-2.46919404446987
-0.00777557888691912,-0.000189222780006406,580.991834776894,580.992023999679,583.572840630653,-2.45071955695882
-0.00751877593678988,-0.000176350300275122,581.008642854,581.008819204302,583.57022197616,-2.4324092390201
-0.0072396472917587,-0.000162573440840268,577.895293004475,577.895455577912,580.437036331551,-2.4136852710413
-0.00695691071138884,-0.000148611550685018,569.359441910493,569.359590522046,571.880610650455,-2.3942159470457
-0.00668318746777784,-0.000135031403000799,547.449239393959,547.449374425376,549.946413981309,-2.37132745040714
-0.00641987056068111,-0.000121958168165293,519.269837860562,519.269959818724,521.740341816036,-2.34575331754991
-0.00615349331305229,-0.000108953077869955,500.814712513693,500.814821466782,503.256294064074,-2.31789625429691
-0.00590359854478655,-9.6731900287393e-05,500.569104860906,500.569201592805,502.980743446825,-2.28899257845904
-0.00565183246570606,-8.48965438698152e-05,493.698441551292,493.698526447837,496.080798638384,-2.26069389073476
-0.00540256325101447,-7.35117469698058e-05,465.108386791762,465.10846030352,467.462587951478,-2.23347164745607
-0.00514151539287663,-6.2107431793785e-05,461.963637359684,461.963699467129,464.291534613131,-2.20803553263652
-0.00487812657437254,-5.10734670180162e-05,454.415136890759,454.415187964225,456.719243887928,-2.18504346918871
-0.004608307761373,-4.0362194080704e-05,469.693857401668,469.693897763864,471.977250736614,-2.16504759424151
-0.00432913862044058,-2.98356826533563e-05,501.831561223645,501.831591059325,504.095366080347,-2.14609446390997
-0.00405178286538493,-1.98886243327122e-05,537.971134774362,537.971154662989,540.215459152324,-2.12718526086909
-0.00378683523636677,-1.07830471409086e-05,560.954793424513,560.954804207562,563.181246141891,-2.10984571349595
-0.00355833439867378,-3.2493075455672e-06,595.743830450631,595.743833699935,597.953421153575,-2.09349833802285
-0.00334286469920439,3.49526297733454e-06,616.340108610122,616.340105114855,618.533374412546,-2.07763537965236
-0.00313299552051051,9.66604004913409e-06,642.88322810205,642.883218436005,645.060778281746,-2.0623111396205
-0.00295129267241074,1.47170711508287e-05,650.300575557307,650.300560840238,652.462893300977,-2.04741760837702
-0.00280502906181417,1.83595527362611e-05,622.688564388644,622.688546029097,624.836186750857,-2.03300891990667
-0.00267463583337043,2.12254027636456e-05,593.336175138064,593.336153912656,595.470388329931,-2.01982163510625
-0.00256488841114333,2.30400473810732e-05,588.830985235844,588.830962195797,590.951811545752,-2.00660093822132
-0.0024714105082759,2.39776750926727e-05,625.422144481282,625.422120503606,627.529914344933,-1.99366975591641
-0.00239036053764201,2.42894062206947e-05,647.436955886535,647.436931597123,649.531630976764,-1.98067612294251
-0.00230929457757156,2.43720257588263e-05,636.177126603279,636.177102231251,638.258005243713,-1.96697113014995
-0.00221572701931499,2.46549846321744e-05,611.267942876604,611.267918221626,613.335612629045,-1.95385196776039
-0.00211772105103591,2.50050080856974e-05,608.722996621491,608.722971616481,610.776599407407,-1.93990055246819
-0.00201152748299397,2.56405952053943e-05,604.374281713887,604.374256073292,606.412256056547,-1.92441713403007
-0.00188164607555206,2.70830881033492e-05,624.486260370573,624.486233287482,626.506988094731,-1.90733795607723
-0.00173474915209226,2.91241823496031e-05,609.584707427263,609.584678303076,611.587580483094,-1.88967855244391
-0.0015681298630495,3.18940526215426e-05,613.657735516651,613.657703622592,615.642866157166,-1.87215600182649
-0.00138969627836819,3.51999447697641e-05,653.174752735211,653.174717535258,655.143257889695,-1.85579211606845
-0.00120759426707601,3.88018914756166e-05,695.902842647215,695.902803845325,697.854964794058,-1.83972988431463
-0.00101371261761025,4.3047679355368e-05,729.019991160098,729.019948112429,730.957448285689,-1.82544658739835
-0.000812721941786419,4.78847583248613e-05,710.44415119116,710.444103306406,712.368050138237,-1.81233784446925
-0.000597565283117417,5.35516571419846e-05,647.898199133328,647.898145581677,649.809117023748,-1.79986557758363
-0.00037221668338004,5.98433299663676e-05,590.979770222172,590.979710378843,592.877528093543,-1.78726243880757
-0.000136649288054157,6.67922571925114e-05,536.754858703525,536.754791911275,538.640229772452,-1.7754833167941
0.000105032685886337,7.4221687100362e-05,496.46774534229,496.467671120606,498.339561646171,-1.76258745461874
0.000345141456429181,8.17487164437937e-05,492.955742170871,492.955660422146,494.814178585934,-1.74990874468617
0.000584232324659492,8.93418216167317e-05,461.441347479963,461.441258138139,463.286656486254,-1.7375088561472
0.000826274585831145,9.7114742467446e-05,444.020173278867,444.020076164133,445.852506227332,-1.7252753190401
0.00106592318219815,0.000104773944518196,440.407934052051,440.407829278108,442.227834866288,-1.7135979592568
0.0012942758808744,0.000112078330598056,444.652643032665,444.652530954333,446.461497204316,-1.7033334246497
0.00150678178917068,0.000118880192790779,441.042121480573,441.042002600371,442.840423021069,-1.69359983299312
0.0017017948110671,0.00012514407301621,428.89446775059,428.894342606514,430.682540970753,-1.68422949097749
0.00189140872368755,0.000131141930458918,380.353634767168,380.353503625235,382.132418106263,-1.67582180200472
0.00206202903531708,0.000136520783728754,325.496550067775,325.496413546981,327.26720131915,-1.66860205861784
0.0022091493888833,0.000141044021022805,274.814714679017,274.814573634995,276.578004548319,-1.66215754425074
0.00232610370091736,0.000144401493214121,210.267955910892,210.267811509406,212.02440056372,-1.65621593944992
0.00239720486648106,0.000146092063265054,194.435424973943,194.435278881873,196.186371917716,-1.65160757347816
0.00243332101308624,0.000146385142735588,202.756268831878,202.756122446739,204.502359168763,-1.64760894108778
0.00246097068078858,0.000146079668411403,215.280809974054,215.280663894375,217.023010930133,-1.64452492578688
0.00248582922878476,0.000145331889663274,225.280878918174,225.280733586284,227.020812132522,-1.64300202840319
0.00249924249744384,0.00014390825994529,252.723341473239,252.723197564976,254.461771435209,-1.64218573227663
0.00249883574776634,0.000141879605767567,262.566212570639,262.566070691022,264.305026656691,-1.64320486463826
0.00248603144583675,0.000139249703871818,255.801696477512,255.801557227809,257.542057725751,-1.64534101756778
0.00246164523274014,0.000136115489502637,230.779807669553,230.779671554065,232.522122585359,-1.64785338992039
0.00243443262193718,0.000132807635444416,233.601393231903,233.601260424264,235.345892905858,-1.65057187493936
0.00241333418723246,0.000129586849132985,221.130452704858,221.130323118005,222.87827868563,-1.65441141504795
0.00238051663732871,0.000126097417835678,222.525354607077,222.52522850965,224.277163470472,-1.65892032686017
0.00232566462364048,0.000122029364190114,223.394712185644,223.394590156277,225.15011116096,-1.66306222974851
0.00227001380439365,0.000118127755350932,231.295690366676,231.295572238933,233.053207864584,-1.66574764095952
0.00221597413266344,0.000114460557077629,253.282265388425,253.28215092786,255.040532351666,-1.66707791385202
0.00217533852940375,0.000111414721426887,286.965710624516,286.965599209797,288.723014403903,-1.66669783775576
0.00215710570825779,0.000109240866420026,329.392469908432,329.392360667563,331.147329947622,-1.66482153780895
0.00214788331764534,0.000107504461733957,355.375395370135,355.375287865684,357.125847669663,-1.6609680273337
0.00213494637578801,0.000105692978520113,404.421050276343,404.420944583363,406.165118274791,-1.65511708254144
0.00211324121482903,0.000103626671521592,470.539039254762,470.538935628086,472.276265660448,-1.6487847630051
0.00209916946862774,0.000101729989442642,538.061992356966,538.061890626986,539.792308613833,-1.64233435571506
0.00209406001470467,0.000100056722398481,581.601027336677,581.600927279955,583.323755914877,-1.63514840133199
0.00209046430089594,9.84020599779407e-05,615.513964852398,615.513866450335,617.228377479644,-1.62717503332819
0.00208755438299184,9.66737123755073e-05,641.538250067855,641.53815339414,643.243954386285,-1.61874792155134
0.00207980220563643,9.47313741822394e-05,630.672044013956,630.671949282584,632.367662529039,-1.60890369571338
0.00206469812837895,9.25522773676286e-05,627.930273586956,627.930181034671,629.614440032076,-1.59767755933535
0.00204871780910513,9.03560150098721e-05,651.230103654765,651.230013298741,652.902511436037,-1.58613763737721
0.00203644358927184,8.82542699400801e-05,630.267538311216,630.267450056944,631.927613072224,-1.57401860515245
0.00201826932503276,8.59962622468759e-05,602.249195243241,602.249109246978,603.896333416111,-1.56130005211939
0.00198392887042636,8.3314016332484e-05,563.166658698151,563.166575384129,564.799600056381,-1.54733675692257
0.00193074223560481,8.01191968743556e-05,500.13479994724,500.134719828049,501.753298372371,-1.53314944672392
0.00187066096259514,7.67361244860305e-05,445.225276177646,445.225199441522,446.82769554613,-1.51733945369181
0.0018083882688578,7.33326747389843e-05,413.269394715497,413.269321382828,414.854071365904,-1.49988664354286
0.00175252300895019,7.01313100372707e-05,376.818171775846,376.818101644531,378.385371755847,-1.48271796788968
0.00169954647156244,6.70508125040215e-05,393.789558024012,393.789490973203,395.339175513578,-1.46547014278144
0.00165174912503322,6.4172177059975e-05,406.706325364959,406.706261192778,408.238380975484,-1.44826810671936
0.00160446124937152,6.13255251664668e-05,406.928395340287,406.928334014759,408.443511977595,-1.43171409242469
0.00156570151947173,5.87826995927441e-05,406.168283574931,406.168224792234,407.667133587033,-1.41585105367098
0.00153761862436243,5.66308268129693e-05,404.014959187128,404.014902556306,405.498211159303,-1.40067453135043
0.00151466352170766,5.47228592040483e-05,423.824915332223,423.824860609362,425.293235953625,-1.38618359584832
0.00149617757311457,5.30240514698172e-05,457.323779629179,457.323726605132,458.778171410042,-1.37270228546017
0.00147722489262898,5.14181998109312e-05,512.157776864201,512.157725446006,513.597581801985,-1.35857454865787
0.00146426610081107,5.00275229049813e-05,569.136498122395,569.136448094878,570.561864239104,-1.34459372283995
0.0014573470351544,4.8832297449865e-05,629.275121594221,629.275072761926,630.687511527104,-1.33206623704323
0.00146963170222339,4.82010795427154e-05,708.225634799639,708.225586598568,709.625229255938,-1.31969311192578
0.00149959228968198,4.81073948321864e-05,736.396547812079,736.396499704699,737.783825475107,-1.30777994742649
0.00153105443574272,4.80960490157096e-05,749.784103728686,749.784055632645,751.160773557295,-1.29757914792858
0.00155442679793591,4.7919358101873e-05,762.917907102645,762.917859183285,764.284471089529,-1.28790394486142
0.0015716353539444,4.76253418517964e-05,771.785933121557,771.785885496225,773.143456204414,-1.27932156571998
0.00158511601226305,4.73074573424778e-05,798.219047853377,798.21900054592,799.568562526045,-1.2718014427098
0.00159167066989799,4.69020087621175e-05,802.708033540204,802.707986638209,804.049337241905,-1.26411559204956
0.0015911801414664,4.63623946416192e-05,832.511109228586,832.511062866194,833.843829296836,-1.25608880909827
0.00158478341472801,4.57639679163029e-05,857.838542130267,857.838496366313,859.161165119628,-1.24658312866346
0.00156604437818584,4.49675618645935e-05,868.289381680854,868.289336713295,869.601065364404,-1.23628430100715
0.00153392262966788,4.39605921980858e-05,851.948809571412,851.948765610815,853.248646364975,-1.22513513633541
0.0014879702066537,4.27356400385699e-05,803.213836588142,803.213793852502,804.500544191628,-1.21276873058533
0.00143201547585444,4.13823810439291e-05,750.602410127737,750.602368745364,751.874411527484,-1.19888690462644
0.00135973471229331,3.97167360850809e-05,696.72890013177,696.728860415037,697.984227857477,-1.18309998258701
0.00127588042440558,3.78517075400201e-05,653.389389886065,653.38935203436,654.627121011314,-1.1664421238659
0.00118460690438431,3.58748049101061e-05,612.434485303571,612.434449428755,613.654208897838,-1.14941247694047
0.00108511112297752,3.37917891946355e-05,561.933252160651,561.93321836886,563.133555194672,-1.13101168139214
0.000983299470265462,3.17344539715642e-05,508.993865382178,508.993833647727,510.174036535837,-1.11193237037358
0.000884617470936584,2.98053211216549e-05,486.038755950333,486.038726145007,487.198089707467,-1.09216870265404
0.000790012827824934,2.8003022764876e-05,489.906130864214,489.90610286118,491.043490903284,-1.0712841028991
0.000703145839257299,2.63811889453791e-05,492.494602181846,492.494575800648,493.609482138267,-1.04989789819748
0.000626727477148441,2.49811003283997e-05,483.343558364754,483.343533383648,484.434819860856,-1.02736947207502
0.000562521923192045,2.38195217597032e-05,466.948679203835,466.948655384309,468.01561724268,-1.00411988703179
0.000512138444589384,2.29039921708006e-05,479.847909178015,479.847886274005,480.890477754241,-0.9807977348802
0.000475139324927503,2.22352838526214e-05,477.758162942604,477.758140707322,478.776514307284,-0.957596535009933
0.000449519615878151,2.17988953019293e-05,476.193337369862,476.193315570963,477.18756027232,-0.934456984804586
0.000432303963212429,2.15195245151075e-05,473.911719883369,473.911698363844,474.882322396229,-0.911794628442814
0.000424834310251754,2.14139940258714e-05,488.999610528488,488.999589114495,489.947349170166,-0.889849423011323
